event_id,doc_id,stock_code,event_type,event_time,subject,object,impact_path,evidence_text,evidence_strength
ME0475,HIST-POLICY-2017-01,600438,policy_support,2017-02-06,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,国家发展改革委 财政部 国家能源局关于试行可再生能源绿色电力证书核发及自愿认购交易制度的通知---国家能源局 您当前位置： 首页 > 正文 国家发展改革委 财政,0.88
ME0476,HIST-POLICY-2017-01,688599,policy_support,2017-02-06,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,国家发展改革委 财政部 国家能源局关于试行可再生能源绿色电力证书核发及自愿认购交易制度的通知---国家能源局 您当前位置： 首页 > 正文 国家发展改革委 财政,0.88
ME0477,HIST-POLICY-2017-01,002459,policy_support,2017-02-06,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,国家发展改革委 财政部 国家能源局关于试行可再生能源绿色电力证书核发及自愿认购交易制度的通知---国家能源局 您当前位置： 首页 > 正文 国家发展改革委 财政,0.88
ME0478,HIST-POLICY-2017-01,002129,policy_support,2017-02-06,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,国家发展改革委 财政部 国家能源局关于试行可再生能源绿色电力证书核发及自愿认购交易制度的通知---国家能源局 您当前位置： 首页 > 正文 国家发展改革委 财政,0.88
ME0479,HIST-POLICY-2017-01,002202,policy_support,2017-02-06,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,国家发展改革委 财政部 国家能源局关于试行可再生能源绿色电力证书核发及自愿认购交易制度的通知---国家能源局 您当前位置： 首页 > 正文 国家发展改革委 财政,0.88
ME0480,HIST-POLICY-2017-01,601615,policy_support,2017-02-06,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,国家发展改革委 财政部 国家能源局关于试行可再生能源绿色电力证书核发及自愿认购交易制度的通知---国家能源局 您当前位置： 首页 > 正文 国家发展改革委 财政,0.88
ME0481,HIST-POLICY-2017-01,688349,policy_support,2017-02-06,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,国家发展改革委 财政部 国家能源局关于试行可再生能源绿色电力证书核发及自愿认购交易制度的通知---国家能源局 您当前位置： 首页 > 正文 国家发展改革委 财政,0.88
ME0482,HIST-POLICY-2017-01,002080,policy_support,2017-02-06,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,国家发展改革委 财政部 国家能源局关于试行可再生能源绿色电力证书核发及自愿认购交易制度的通知---国家能源局 您当前位置： 首页 > 正文 国家发展改革委 财政,0.88
ME0483,HIST-POLICY-2017-01,300772,policy_support,2017-02-06,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,国家发展改革委 财政部 国家能源局关于试行可再生能源绿色电力证书核发及自愿认购交易制度的通知---国家能源局 您当前位置： 首页 > 正文 国家发展改革委 财政,0.88
ME0484,HIST-POLICY-2017-02,601012,policy_support,2017-02-22,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局关于发布2017年度风电投资监测预警结果的通知 您当前位置： 首页 > 正文 目录项的基本信息 公开事项名称: ,0.88
ME0485,HIST-POLICY-2017-02,300274,policy_support,2017-02-22,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局关于发布2017年度风电投资监测预警结果的通知 您当前位置： 首页 > 正文 目录项的基本信息 公开事项名称: ,0.88
ME0486,HIST-POLICY-2017-02,600438,policy_support,2017-02-22,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局关于发布2017年度风电投资监测预警结果的通知 您当前位置： 首页 > 正文 目录项的基本信息 公开事项名称: ,0.88
ME0487,HIST-POLICY-2017-02,688599,policy_support,2017-02-22,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局关于发布2017年度风电投资监测预警结果的通知 您当前位置： 首页 > 正文 目录项的基本信息 公开事项名称: ,0.88
ME0488,HIST-POLICY-2017-02,002459,policy_support,2017-02-22,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局关于发布2017年度风电投资监测预警结果的通知 您当前位置： 首页 > 正文 目录项的基本信息 公开事项名称: ,0.88
ME0489,HIST-POLICY-2017-02,002129,policy_support,2017-02-22,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局关于发布2017年度风电投资监测预警结果的通知 您当前位置： 首页 > 正文 目录项的基本信息 公开事项名称: ,0.88
ME0490,HIST-POLICY-2017-02,002202,policy_support,2017-02-22,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,政府信息公开目录---国家能源局---国家能源局关于发布2017年度风电投资监测预警结果的通知 您当前位置： 首页 > 正文 目录项的基本信息 公开事项名称: ,0.88
ME0491,HIST-POLICY-2017-02,601615,policy_support,2017-02-22,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,政府信息公开目录---国家能源局---国家能源局关于发布2017年度风电投资监测预警结果的通知 您当前位置： 首页 > 正文 目录项的基本信息 公开事项名称: ,0.88
ME0492,HIST-POLICY-2017-02,688349,policy_support,2017-02-22,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,政府信息公开目录---国家能源局---国家能源局关于发布2017年度风电投资监测预警结果的通知 您当前位置： 首页 > 正文 目录项的基本信息 公开事项名称: ,0.88
ME0493,HIST-POLICY-2017-02,002080,policy_support,2017-02-22,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,政府信息公开目录---国家能源局---国家能源局关于发布2017年度风电投资监测预警结果的通知 您当前位置： 首页 > 正文 目录项的基本信息 公开事项名称: ,0.88
ME0494,HIST-POLICY-2017-02,300772,policy_support,2017-02-22,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,政府信息公开目录---国家能源局---国家能源局关于发布2017年度风电投资监测预警结果的通知 您当前位置： 首页 > 正文 目录项的基本信息 公开事项名称: ,0.88
ME0495,HIST-POLICY-2018-01,601012,policy_support,2018-06-01,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,国家发展改革委 财政部 国家能源局关于2018年光伏发电有关事项的通知---国家能源局 您当前位置： 首页 > 正文 国家发展改革委 财政部 国家能源局关于20,0.94
ME0496,HIST-POLICY-2018-01,300274,policy_support,2018-06-01,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,国家发展改革委 财政部 国家能源局关于2018年光伏发电有关事项的通知---国家能源局 您当前位置： 首页 > 正文 国家发展改革委 财政部 国家能源局关于20,0.94
ME0497,HIST-POLICY-2018-01,600438,policy_support,2018-06-01,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,国家发展改革委 财政部 国家能源局关于2018年光伏发电有关事项的通知---国家能源局 您当前位置： 首页 > 正文 国家发展改革委 财政部 国家能源局关于20,0.94
ME0498,HIST-POLICY-2018-01,688599,policy_support,2018-06-01,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,国家发展改革委 财政部 国家能源局关于2018年光伏发电有关事项的通知---国家能源局 您当前位置： 首页 > 正文 国家发展改革委 财政部 国家能源局关于20,0.94
ME0499,HIST-POLICY-2018-01,002459,policy_support,2018-06-01,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,国家发展改革委 财政部 国家能源局关于2018年光伏发电有关事项的通知---国家能源局 您当前位置： 首页 > 正文 国家发展改革委 财政部 国家能源局关于20,0.94
ME0500,HIST-POLICY-2018-01,002129,policy_support,2018-06-01,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,国家发展改革委 财政部 国家能源局关于2018年光伏发电有关事项的通知---国家能源局 您当前位置： 首页 > 正文 国家发展改革委 财政部 国家能源局关于20,0.94
ME0501,HIST-POLICY-2018-02,601012,policy_support,2018-11-07,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局综合司关于梳理“十二五”以来风电、光伏发电项目信息的通知(国能综函新能〔2018〕367号) 您当前位置： 首页,0.88
ME0502,HIST-POLICY-2018-02,300274,policy_support,2018-11-07,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局综合司关于梳理“十二五”以来风电、光伏发电项目信息的通知(国能综函新能〔2018〕367号) 您当前位置： 首页,0.88
ME0503,HIST-POLICY-2018-02,600438,policy_support,2018-11-07,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局综合司关于梳理“十二五”以来风电、光伏发电项目信息的通知(国能综函新能〔2018〕367号) 您当前位置： 首页,0.88
ME0504,HIST-POLICY-2018-02,688599,policy_support,2018-11-07,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局综合司关于梳理“十二五”以来风电、光伏发电项目信息的通知(国能综函新能〔2018〕367号) 您当前位置： 首页,0.88
ME0505,HIST-POLICY-2018-02,002459,policy_support,2018-11-07,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局综合司关于梳理“十二五”以来风电、光伏发电项目信息的通知(国能综函新能〔2018〕367号) 您当前位置： 首页,0.88
ME0506,HIST-POLICY-2018-02,002129,policy_support,2018-11-07,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局综合司关于梳理“十二五”以来风电、光伏发电项目信息的通知(国能综函新能〔2018〕367号) 您当前位置： 首页,0.88
ME0507,HIST-POLICY-2018-02,002202,policy_support,2018-11-07,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,政府信息公开目录---国家能源局---国家能源局综合司关于梳理“十二五”以来风电、光伏发电项目信息的通知(国能综函新能〔2018〕367号) 您当前位置： 首页,0.88
ME0508,HIST-POLICY-2018-02,601615,policy_support,2018-11-07,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,政府信息公开目录---国家能源局---国家能源局综合司关于梳理“十二五”以来风电、光伏发电项目信息的通知(国能综函新能〔2018〕367号) 您当前位置： 首页,0.88
ME0509,HIST-POLICY-2018-02,688349,policy_support,2018-11-07,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,政府信息公开目录---国家能源局---国家能源局综合司关于梳理“十二五”以来风电、光伏发电项目信息的通知(国能综函新能〔2018〕367号) 您当前位置： 首页,0.88
ME0510,HIST-POLICY-2018-02,002080,policy_support,2018-11-07,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,政府信息公开目录---国家能源局---国家能源局综合司关于梳理“十二五”以来风电、光伏发电项目信息的通知(国能综函新能〔2018〕367号) 您当前位置： 首页,0.88
ME0511,HIST-POLICY-2018-02,300772,policy_support,2018-11-07,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,政府信息公开目录---国家能源局---国家能源局综合司关于梳理“十二五”以来风电、光伏发电项目信息的通知(国能综函新能〔2018〕367号) 您当前位置： 首页,0.88
ME0512,HIST-POLICY-2019-01,601012,policy_support,2019-01-09,国家发展改革委,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,【关于积极推进风电、光伏发电无补贴平价上网有关工作的通知(发改能源〔2019〕19号)】-国家发展和改革委员会 首页 > 政务公开 > 政策 > 通知 关于积极,0.88
ME0513,HIST-POLICY-2019-01,300274,policy_support,2019-01-09,国家发展改革委,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,【关于积极推进风电、光伏发电无补贴平价上网有关工作的通知(发改能源〔2019〕19号)】-国家发展和改革委员会 首页 > 政务公开 > 政策 > 通知 关于积极,0.88
ME0514,HIST-POLICY-2019-01,600438,policy_support,2019-01-09,国家发展改革委,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,【关于积极推进风电、光伏发电无补贴平价上网有关工作的通知(发改能源〔2019〕19号)】-国家发展和改革委员会 首页 > 政务公开 > 政策 > 通知 关于积极,0.88
ME0515,HIST-POLICY-2019-01,688599,policy_support,2019-01-09,国家发展改革委,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,【关于积极推进风电、光伏发电无补贴平价上网有关工作的通知(发改能源〔2019〕19号)】-国家发展和改革委员会 首页 > 政务公开 > 政策 > 通知 关于积极,0.88
ME0516,HIST-POLICY-2019-01,002459,policy_support,2019-01-09,国家发展改革委,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,【关于积极推进风电、光伏发电无补贴平价上网有关工作的通知(发改能源〔2019〕19号)】-国家发展和改革委员会 首页 > 政务公开 > 政策 > 通知 关于积极,0.88
ME0517,HIST-POLICY-2019-01,002129,policy_support,2019-01-09,国家发展改革委,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,【关于积极推进风电、光伏发电无补贴平价上网有关工作的通知(发改能源〔2019〕19号)】-国家发展和改革委员会 首页 > 政务公开 > 政策 > 通知 关于积极,0.88
ME0518,HIST-POLICY-2019-01,002202,policy_support,2019-01-09,国家发展改革委,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,【关于积极推进风电、光伏发电无补贴平价上网有关工作的通知(发改能源〔2019〕19号)】-国家发展和改革委员会 首页 > 政务公开 > 政策 > 通知 关于积极,0.88
ME0519,HIST-POLICY-2019-01,601615,policy_support,2019-01-09,国家发展改革委,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,【关于积极推进风电、光伏发电无补贴平价上网有关工作的通知(发改能源〔2019〕19号)】-国家发展和改革委员会 首页 > 政务公开 > 政策 > 通知 关于积极,0.88
ME0520,HIST-POLICY-2019-01,688349,policy_support,2019-01-09,国家发展改革委,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,【关于积极推进风电、光伏发电无补贴平价上网有关工作的通知(发改能源〔2019〕19号)】-国家发展和改革委员会 首页 > 政务公开 > 政策 > 通知 关于积极,0.88
ME0521,HIST-POLICY-2019-01,002080,policy_support,2019-01-09,国家发展改革委,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,【关于积极推进风电、光伏发电无补贴平价上网有关工作的通知(发改能源〔2019〕19号)】-国家发展和改革委员会 首页 > 政务公开 > 政策 > 通知 关于积极,0.88
ME0522,HIST-POLICY-2019-01,300772,policy_support,2019-01-09,国家发展改革委,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,【关于积极推进风电、光伏发电无补贴平价上网有关工作的通知(发改能源〔2019〕19号)】-国家发展和改革委员会 首页 > 政务公开 > 政策 > 通知 关于积极,0.88
ME0523,HIST-POLICY-2019-02,601012,policy_support,2019-05-30,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局关于2019年风电、光伏发电项目建设有关事项的通知（国能发新能〔2019〕49号） 您当前位置： 首页 > 正文,0.88
ME0524,HIST-POLICY-2019-02,300274,policy_support,2019-05-30,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局关于2019年风电、光伏发电项目建设有关事项的通知（国能发新能〔2019〕49号） 您当前位置： 首页 > 正文,0.88
ME0525,HIST-POLICY-2019-02,600438,policy_support,2019-05-30,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局关于2019年风电、光伏发电项目建设有关事项的通知（国能发新能〔2019〕49号） 您当前位置： 首页 > 正文,0.88
ME0526,HIST-POLICY-2019-02,688599,policy_support,2019-05-30,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局关于2019年风电、光伏发电项目建设有关事项的通知（国能发新能〔2019〕49号） 您当前位置： 首页 > 正文,0.88
ME0527,HIST-POLICY-2019-02,002459,policy_support,2019-05-30,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局关于2019年风电、光伏发电项目建设有关事项的通知（国能发新能〔2019〕49号） 您当前位置： 首页 > 正文,0.88
ME0528,HIST-POLICY-2019-02,002129,policy_support,2019-05-30,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,政府信息公开目录---国家能源局---国家能源局关于2019年风电、光伏发电项目建设有关事项的通知（国能发新能〔2019〕49号） 您当前位置： 首页 > 正文,0.88
ME0529,HIST-POLICY-2019-02,002202,policy_support,2019-05-30,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,政府信息公开目录---国家能源局---国家能源局关于2019年风电、光伏发电项目建设有关事项的通知（国能发新能〔2019〕49号） 您当前位置： 首页 > 正文,0.88
ME0530,HIST-POLICY-2019-02,601615,policy_support,2019-05-30,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,政府信息公开目录---国家能源局---国家能源局关于2019年风电、光伏发电项目建设有关事项的通知（国能发新能〔2019〕49号） 您当前位置： 首页 > 正文,0.88
ME0531,HIST-POLICY-2019-02,688349,policy_support,2019-05-30,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,政府信息公开目录---国家能源局---国家能源局关于2019年风电、光伏发电项目建设有关事项的通知（国能发新能〔2019〕49号） 您当前位置： 首页 > 正文,0.88
ME0532,HIST-POLICY-2019-02,002080,policy_support,2019-05-30,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,政府信息公开目录---国家能源局---国家能源局关于2019年风电、光伏发电项目建设有关事项的通知（国能发新能〔2019〕49号） 您当前位置： 首页 > 正文,0.88
ME0533,HIST-POLICY-2019-02,300772,policy_support,2019-05-30,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,政府信息公开目录---国家能源局---国家能源局关于2019年风电、光伏发电项目建设有关事项的通知（国能发新能〔2019〕49号） 您当前位置： 首页 > 正文,0.88
ME0534,HIST-POLICY-2020-01,601012,policy_support,2020-03-10,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,《国家能源局关于2020年风电、光伏发电项目建设有关事项的通知》解读---国家能源局 您当前位置： 首页 > 正文 《国家能源局关于2020年风电、光伏发电项目,0.94
ME0535,HIST-POLICY-2020-01,300274,policy_support,2020-03-10,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,《国家能源局关于2020年风电、光伏发电项目建设有关事项的通知》解读---国家能源局 您当前位置： 首页 > 正文 《国家能源局关于2020年风电、光伏发电项目,0.94
ME0536,HIST-POLICY-2020-01,600438,policy_support,2020-03-10,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,《国家能源局关于2020年风电、光伏发电项目建设有关事项的通知》解读---国家能源局 您当前位置： 首页 > 正文 《国家能源局关于2020年风电、光伏发电项目,0.94
ME0537,HIST-POLICY-2020-01,688599,policy_support,2020-03-10,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,《国家能源局关于2020年风电、光伏发电项目建设有关事项的通知》解读---国家能源局 您当前位置： 首页 > 正文 《国家能源局关于2020年风电、光伏发电项目,0.94
ME0538,HIST-POLICY-2020-01,002459,policy_support,2020-03-10,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,《国家能源局关于2020年风电、光伏发电项目建设有关事项的通知》解读---国家能源局 您当前位置： 首页 > 正文 《国家能源局关于2020年风电、光伏发电项目,0.94
ME0539,HIST-POLICY-2020-01,002129,policy_support,2020-03-10,国家能源局,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,《国家能源局关于2020年风电、光伏发电项目建设有关事项的通知》解读---国家能源局 您当前位置： 首页 > 正文 《国家能源局关于2020年风电、光伏发电项目,0.94
ME0540,HIST-POLICY-2020-01,002202,policy_support,2020-03-10,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,《国家能源局关于2020年风电、光伏发电项目建设有关事项的通知》解读---国家能源局 您当前位置： 首页 > 正文 《国家能源局关于2020年风电、光伏发电项目,0.94
ME0541,HIST-POLICY-2020-01,601615,policy_support,2020-03-10,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,《国家能源局关于2020年风电、光伏发电项目建设有关事项的通知》解读---国家能源局 您当前位置： 首页 > 正文 《国家能源局关于2020年风电、光伏发电项目,0.94
ME0542,HIST-POLICY-2020-01,688349,policy_support,2020-03-10,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,《国家能源局关于2020年风电、光伏发电项目建设有关事项的通知》解读---国家能源局 您当前位置： 首页 > 正文 《国家能源局关于2020年风电、光伏发电项目,0.94
ME0543,HIST-POLICY-2020-01,002080,policy_support,2020-03-10,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,《国家能源局关于2020年风电、光伏发电项目建设有关事项的通知》解读---国家能源局 您当前位置： 首页 > 正文 《国家能源局关于2020年风电、光伏发电项目,0.94
ME0544,HIST-POLICY-2020-01,300772,policy_support,2020-03-10,国家能源局,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,《国家能源局关于2020年风电、光伏发电项目建设有关事项的通知》解读---国家能源局 您当前位置： 首页 > 正文 《国家能源局关于2020年风电、光伏发电项目,0.94
ME0545,HIST-POLICY-2020-02,601012,policy_support,2020-05-22,财政部,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,财政部 国家发展改革委 国家能源局关于促进非水可再生能源发电健康发展的若干意见 EN 热门检索： 财政收支 积极财政政策 减税降费 首页 职能机构 新闻报道 信,0.88
ME0546,HIST-POLICY-2020-02,300274,policy_support,2020-05-22,财政部,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,财政部 国家发展改革委 国家能源局关于促进非水可再生能源发电健康发展的若干意见 EN 热门检索： 财政收支 积极财政政策 减税降费 首页 职能机构 新闻报道 信,0.88
ME0547,HIST-POLICY-2020-02,600438,policy_support,2020-05-22,财政部,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,财政部 国家发展改革委 国家能源局关于促进非水可再生能源发电健康发展的若干意见 EN 热门检索： 财政收支 积极财政政策 减税降费 首页 职能机构 新闻报道 信,0.88
ME0548,HIST-POLICY-2020-02,688599,policy_support,2020-05-22,财政部,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,财政部 国家发展改革委 国家能源局关于促进非水可再生能源发电健康发展的若干意见 EN 热门检索： 财政收支 积极财政政策 减税降费 首页 职能机构 新闻报道 信,0.88
ME0549,HIST-POLICY-2020-02,002459,policy_support,2020-05-22,财政部,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,财政部 国家发展改革委 国家能源局关于促进非水可再生能源发电健康发展的若干意见 EN 热门检索： 财政收支 积极财政政策 减税降费 首页 职能机构 新闻报道 信,0.88
ME0550,HIST-POLICY-2020-02,002129,policy_support,2020-05-22,财政部,光伏组件、逆变器与可再生能源消纳,政策/需求变化→光伏装机与组件/逆变器需求→产业链关注提升,财政部 国家发展改革委 国家能源局关于促进非水可再生能源发电健康发展的若干意见 EN 热门检索： 财政收支 积极财政政策 减税降费 首页 职能机构 新闻报道 信,0.88
ME0551,HIST-POLICY-2020-02,002202,policy_support,2020-05-22,财政部,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,财政部 国家发展改革委 国家能源局关于促进非水可再生能源发电健康发展的若干意见 EN 热门检索： 财政收支 积极财政政策 减税降费 首页 职能机构 新闻报道 信,0.88
ME0552,HIST-POLICY-2020-02,601615,policy_support,2020-05-22,财政部,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,财政部 国家发展改革委 国家能源局关于促进非水可再生能源发电健康发展的若干意见 EN 热门检索： 财政收支 积极财政政策 减税降费 首页 职能机构 新闻报道 信,0.88
ME0553,HIST-POLICY-2020-02,688349,policy_support,2020-05-22,财政部,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,财政部 国家发展改革委 国家能源局关于促进非水可再生能源发电健康发展的若干意见 EN 热门检索： 财政收支 积极财政政策 减税降费 首页 职能机构 新闻报道 信,0.88
ME0554,HIST-POLICY-2020-02,002080,policy_support,2020-05-22,财政部,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,财政部 国家发展改革委 国家能源局关于促进非水可再生能源发电健康发展的若干意见 EN 热门检索： 财政收支 积极财政政策 减税降费 首页 职能机构 新闻报道 信,0.88
ME0555,HIST-POLICY-2020-02,300772,policy_support,2020-05-22,财政部,风电设备订单与项目交付,项目核准/招标改善→风机订单与交付→设备链关注提升,财政部 国家发展改革委 国家能源局关于促进非水可再生能源发电健康发展的若干意见 EN 热门检索： 财政收支 积极财政政策 减税降费 首页 职能机构 新闻报道 信,0.88
ME0556,HIST-POLICY-2021-01,300750,policy_support,2021-07-23,国家发展改革委,动力电池与锂电材料,新能源汽车/储能需求→电池装车与材料需求→产业链景气度关注,【关于加快推动新型储能发展的指导意见(发改能源规〔2021〕1051号)】-国家发展和改革委员会 首页 > 政务公开 > 政策 > 规范性文件 关于加快推动新型,0.94
