trade_date,monetary_policy,liquidity,growth,inflation,bond_supply,risk_appetite,rule_pressure,supporting_document_count,structured_observation_count,independent_event_count,monetary_policy_independent_event_count,liquidity_independent_event_count,growth_independent_event_count,inflation_independent_event_count,bond_supply_independent_event_count,risk_appetite_independent_event_count,monetary_policy_evidence_status,liquidity_evidence_status,growth_evidence_status,inflation_evidence_status,bond_supply_evidence_status,risk_appetite_evidence_status
2023-12-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,400,2,381,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2023-12-19,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,400,2,381,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2023-12-20,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,400,2,381,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2023-12-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,400,2,381,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2023-12-22,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,400,2,381,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2023-12-25,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,401,2,382,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2023-12-26,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,401,2,382,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2023-12-27,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,401,2,382,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2023-12-28,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,401,2,382,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2023-12-29,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,401,2,382,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-02,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,402,2,383,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-03,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,402,2,383,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-04,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,402,2,383,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-05,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,402,2,383,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-08,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,403,2,384,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-09,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,403,2,384,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-10,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,403,2,384,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-11,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,403,2,384,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-12,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,403,2,384,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-15,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,404,2,385,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-16,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,404,2,385,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-17,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,404,2,385,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,404,2,385,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-19,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,404,2,385,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-22,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,405,2,386,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-23,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,405,2,386,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-24,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,405,2,386,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-25,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,405,2,386,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-26,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,405,2,386,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-29,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,406,2,387,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-30,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,406,2,387,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-01-31,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,406,2,387,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-01,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,406,2,387,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-02,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,406,2,387,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,406,2,387,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-05,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,408,2,389,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-06,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,408,2,389,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-07,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,408,2,389,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-08,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,410,2,391,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-09,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,410,2,391,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,411,2,392,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-19,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,3,8,412,2,393,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-20,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,3,8,412,2,393,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,412,2,393,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-22,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,412,2,393,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-23,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,412,2,393,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-26,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,413,2,394,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-27,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,413,2,394,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-28,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,413,2,394,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-02-29,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,413,2,394,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-01,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,413,2,394,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,413,2,394,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,413,2,394,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,413,2,394,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,413,2,394,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,413,2,394,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,413,2,394,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,413,2,394,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,413,2,394,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,413,2,394,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,413,2,394,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,414,2,395,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-19,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,414,2,395,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-20,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,414,2,395,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,414,2,395,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-22,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,414,2,395,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-25,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,415,2,396,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-26,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,415,2,396,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-27,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,415,2,396,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-28,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,415,2,396,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-03-29,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,415,2,396,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,415,2,396,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,415,2,396,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,415,2,396,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,415,2,396,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,415,2,396,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,415,2,396,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,415,2,396,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,415,2,396,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,415,2,396,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-15,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,417,2,398,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-16,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,417,2,398,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-17,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,417,2,398,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,417,2,398,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-19,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,417,2,398,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,417,2,398,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,417,2,398,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,417,2,398,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,417,2,398,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,417,2,398,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,417,2,398,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-29,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,418,2,399,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-04-30,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,418,2,399,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-05-06,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,418,2,399,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-05-07,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,418,2,399,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-05-08,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,418,2,399,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,418,2,399,2,4,9,2,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2024-05-10,0.0,-0.585,0.0,0.585,0.0,0.0,0.0,2,8,423,3,400,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-05-11,0.0,-0.585,0.0,0.585,0.0,0.0,0.0,1,8,423,3,400,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-05-13,0.0,-0.57,0.0,0.585,0.0,0.0,0.0,2,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-05-14,0.0,-0.57,0.0,0.585,0.0,0.0,0.0,2,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-05-15,0.0,-0.57,0.0,0.585,0.0,0.0,0.0,2,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-05-16,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-05-17,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,424,3,401,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-17,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,426,3,403,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,426,3,403,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-19,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,426,3,403,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-20,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,426,3,403,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,426,3,403,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-24,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,427,3,404,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-25,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,427,3,404,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-26,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,427,3,404,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-27,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,427,3,404,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-06-28,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,427,3,404,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-07-01,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,428,3,405,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-07-02,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,428,3,405,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-07-03,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,428,3,405,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-07-04,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,428,3,405,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-07-05,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,428,3,405,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,428,3,405,3,5,9,3,insufficient_evidence,sufficient,insufficient_evidence,sufficient,sufficient,insufficient_evidence
